CLASE_BIEN,DEPTO_HECHO,MUNICIPIO_HECHO,FECHA_HECHO,CLASE_SITIO,DIA_SEMANA,ZONA,CODIGO_DANE,BIEN_UNIDAD_MEDIDA,Droga Incautada/ Cantidad
BASE DE COCA,ANTIOQUIA,CALDAS,03/18/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,129,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,CALDAS,03/19/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"5,129,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,CALDAS,03/20/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"5,129,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,CALDAS,03/21/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,129,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,CALDAS,03/22/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,129,000",GRAMO,8
BASE DE COCA,ANTIOQUIA,CALDAS,03/23/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"5,129,000",GRAMO,15
BASE DE COCA,ANTIOQUIA,CALDAS,03/26/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"5,129,000",GRAMO,3
BASE DE COCA,ANTIOQUIA,CALDAS,03/29/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,129,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,CALDAS,03/31/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"5,129,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,CALDAS,04/01/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,129,000",GRAMO,31
BASE DE COCA,ANTIOQUIA,CALDAS,04/03/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"5,129,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,CALDAS,04/04/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,129,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,CALDAS,04/07/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"5,129,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,CALDAS,04/08/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,129,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,CALDAS,04/10/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"5,129,000",GRAMO,7
BASE DE COCA,ANTIOQUIA,CALDAS,04/11/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,129,000",GRAMO,1
BASE DE COCA,ANTIOQUIA,CALDAS,04/13/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,RURAL,"5,129,000",GRAMO,32
BASE DE COCA,ANTIOQUIA,CALDAS,04/22/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,129,000",GRAMO,4
BASE DE COCA,ANTIOQUIA,CALDAS,04/24/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"5,129,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,CALDAS,04/26/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,RURAL,"5,129,000",GRAMO,10
BASE DE COCA,ANTIOQUIA,CALDAS,04/26/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,129,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,CALDAS,04/30/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"5,129,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,CAÑASGORDAS,03/06/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"5,138,000",GRAMO,3
BASE DE COCA,ANTIOQUIA,CAÑASGORDAS,04/01/2019 12:00:00 AM,TRAMO DE VIA,Lunes,RURAL,"5,138,000",GRAMO,"5,000"
BASE DE COCA,ANTIOQUIA,CAÑASGORDAS,04/22/2019 12:00:00 AM,INTERIOR VEHICULO SERVICIO PUBLICO,Lunes,RURAL,"5,138,000",GRAMO,"2,000"
BASE DE COCA,ANTIOQUIA,CAREPA,01/26/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"5,147,000",GRAMO,12
BASE DE COCA,ANTIOQUIA,CAREPA,03/11/2019 12:00:00 AM,PEAJE,Lunes,RURAL,"5,147,000",GRAMO,20
BASE DE COCA,ANTIOQUIA,CAREPA,03/20/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"5,147,000",GRAMO,3
BASE DE COCA,ANTIOQUIA,CAREPA,03/30/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"5,147,000",GRAMO,8
BASE DE COCA,ANTIOQUIA,CAREPA,04/03/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,RURAL,"5,147,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,CAREPA,04/05/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,147,000",GRAMO,6
BASE DE COCA,ANTIOQUIA,CAREPA,04/07/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"5,147,000",GRAMO,6
BASE DE COCA,ANTIOQUIA,CAREPA,04/10/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"5,147,000",GRAMO,4
BASE DE COCA,ANTIOQUIA,CAREPA,04/12/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,RURAL,"5,147,000",GRAMO,3
BASE DE COCA,ANTIOQUIA,CAREPA,04/26/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,147,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,CAROLINA,01/06/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"5,150,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,CAROLINA,04/18/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,150,000",GRAMO,100
BASE DE COCA,ANTIOQUIA,CAUCASIA,01/17/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,154,000",GRAMO,50
BASE DE COCA,ANTIOQUIA,CAUCASIA,01/18/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,154,000",GRAMO,60
BASE DE COCA,ANTIOQUIA,CAUCASIA,02/07/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,154,000",GRAMO,15
BASE DE COCA,ANTIOQUIA,CAUCASIA,03/05/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"5,154,000",GRAMO,8
BASE DE COCA,ANTIOQUIA,CAUCASIA,03/11/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,154,000",GRAMO,4
BASE DE COCA,ANTIOQUIA,CAUCASIA,03/17/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"5,154,000",GRAMO,60
BASE DE COCA,ANTIOQUIA,CAUCASIA,04/19/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,154,000",GRAMO,28
BASE DE COCA,ANTIOQUIA,CAUCASIA,04/24/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"5,154,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,CAUCASIA,04/27/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"5,154,000",GRAMO,131
BASE DE COCA,ANTIOQUIA,CHIGORODÓ,01/04/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,172,000",GRAMO,12
BASE DE COCA,ANTIOQUIA,CHIGORODÓ,03/04/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,172,000",GRAMO,160
BASE DE COCA,ANTIOQUIA,CHIGORODÓ,04/09/2019 12:00:00 AM,VIAS PUBLICAS,Martes,RURAL,"5,172,000",GRAMO,"3,000"
BASE DE COCA,ANTIOQUIA,CIUDAD BOLÍVAR,02/03/2019 12:00:00 AM,FINCAS Y SIMILARES,Domingo,RURAL,"5,101,000",GRAMO,181
BASE DE COCA,ANTIOQUIA,CIUDAD BOLÍVAR,02/06/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"5,101,000",GRAMO,10
BASE DE COCA,ANTIOQUIA,CIUDAD BOLÍVAR,03/04/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,101,000",GRAMO,50
BASE DE COCA,ANTIOQUIA,CIUDAD BOLÍVAR,03/15/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,101,000",GRAMO,17
BASE DE COCA,ANTIOQUIA,CIUDAD BOLÍVAR,03/23/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"5,101,000",GRAMO,11
BASE DE COCA,ANTIOQUIA,CIUDAD BOLÍVAR,03/24/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"5,101,000",GRAMO,11
BASE DE COCA,ANTIOQUIA,CIUDAD BOLÍVAR,03/28/2019 12:00:00 AM,INTERIOR VEHICULO SERVICIO PUBLICO,Jueves,RURAL,"5,101,000",GRAMO,"2,500"
BASE DE COCA,ANTIOQUIA,CIUDAD BOLÍVAR,04/01/2019 12:00:00 AM,DISCOTECAS,Lunes,URBANA,"5,101,000",GRAMO,6
BASE DE COCA,ANTIOQUIA,CIUDAD BOLÍVAR,04/06/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"5,101,000",GRAMO,40
BASE DE COCA,ANTIOQUIA,CIUDAD BOLÍVAR,04/07/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"5,101,000",GRAMO,16
BASE DE COCA,ANTIOQUIA,CIUDAD BOLÍVAR,04/12/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,101,000",GRAMO,87
BASE DE COCA,ANTIOQUIA,CIUDAD BOLÍVAR,04/18/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,101,000",GRAMO,50
BASE DE COCA,ANTIOQUIA,CIUDAD BOLÍVAR,04/22/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,101,000",GRAMO,6
BASE DE COCA,ANTIOQUIA,CIUDAD BOLÍVAR,04/26/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,101,000",GRAMO,8
BASE DE COCA,ANTIOQUIA,COCORNÁ,01/31/2019 12:00:00 AM,FINCAS Y SIMILARES,Jueves,RURAL,"5,197,000",GRAMO,15
BASE DE COCA,ANTIOQUIA,CONCORDIA,04/05/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,209,000",GRAMO,4
BASE DE COCA,ANTIOQUIA,CONCORDIA,04/07/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"5,209,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,CONCORDIA,04/09/2019 12:00:00 AM,CASAS DE HABITACION,Martes,URBANA,"5,209,000",GRAMO,3
BASE DE COCA,ANTIOQUIA,CONCORDIA,04/20/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"5,209,000",GRAMO,450
BASE DE COCA,ANTIOQUIA,COPACABANA,01/19/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"5,212,000",GRAMO,30
BASE DE COCA,ANTIOQUIA,COPACABANA,01/26/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,RURAL,"5,212,000",GRAMO,40
BASE DE COCA,ANTIOQUIA,COPACABANA,02/06/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,RURAL,"5,212,000",GRAMO,160
BASE DE COCA,ANTIOQUIA,COPACABANA,02/07/2019 12:00:00 AM,FINCAS Y SIMILARES,Jueves,RURAL,"5,212,000",GRAMO,"3,000"
BASE DE COCA,ANTIOQUIA,COPACABANA,02/07/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,212,000",GRAMO,7
BASE DE COCA,ANTIOQUIA,COPACABANA,02/08/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,212,000",GRAMO,12
BASE DE COCA,ANTIOQUIA,COPACABANA,02/11/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,212,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,COPACABANA,02/12/2019 12:00:00 AM,LABORATORIO DE CRISTALIZACION,Martes,RURAL,"5,212,000",GRAMO,42
BASE DE COCA,ANTIOQUIA,COPACABANA,02/12/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"5,212,000",GRAMO,19
BASE DE COCA,ANTIOQUIA,COPACABANA,02/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,212,000",GRAMO,4
BASE DE COCA,ANTIOQUIA,COPACABANA,02/21/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,RURAL,"5,212,000",GRAMO,18
BASE DE COCA,ANTIOQUIA,COPACABANA,02/25/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,212,000",GRAMO,10
BASE DE COCA,ANTIOQUIA,COPACABANA,02/27/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"5,212,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,COPACABANA,03/04/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,212,000",GRAMO,18
BASE DE COCA,ANTIOQUIA,COPACABANA,03/08/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,212,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,COPACABANA,03/15/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,212,000",GRAMO,12
BASE DE COCA,ANTIOQUIA,COPACABANA,03/19/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"5,212,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,COPACABANA,04/03/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"5,212,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,COPACABANA,04/04/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,212,000",GRAMO,4
BASE DE COCA,ANTIOQUIA,COPACABANA,04/07/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"5,212,000",GRAMO,8
BASE DE COCA,ANTIOQUIA,COPACABANA,04/11/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,212,000",GRAMO,12
BASE DE COCA,ANTIOQUIA,COPACABANA,04/23/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"5,212,000",GRAMO,3
BASE DE COCA,ANTIOQUIA,COPACABANA,04/30/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"5,212,000",GRAMO,4
BASE DE COCA,ANTIOQUIA,DABEIBA,03/18/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,234,000",GRAMO,100
BASE DE COCA,ANTIOQUIA,DON MATÍAS,01/04/2019 12:00:00 AM,INTERIOR VEHICULO SERVICIO PUBLICO,Viernes,URBANA,"5,237,000",GRAMO,"6,000"
BASE DE COCA,ANTIOQUIA,DON MATÍAS,01/13/2019 12:00:00 AM,FINCAS Y SIMILARES,Domingo,RURAL,"5,237,000",GRAMO,6
BASE DE COCA,ANTIOQUIA,EL BAGRE,03/07/2019 12:00:00 AM,CASAS DE HABITACION,Jueves,URBANA,"5,250,000",GRAMO,80
BASE DE COCA,ANTIOQUIA,EL CARMEN DE VIBORAL,01/23/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"5,148,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,EL CARMEN DE VIBORAL,02/11/2019 12:00:00 AM,LABORATORIO DE CRISTALIZACION,Lunes,RURAL,"5,148,000",GRAMO,"6,080"
BASE DE COCA,ANTIOQUIA,EL CARMEN DE VIBORAL,02/12/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"5,148,000",GRAMO,7
BASE DE COCA,ANTIOQUIA,EL CARMEN DE VIBORAL,03/23/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"5,148,000",GRAMO,15
BASE DE COCA,ANTIOQUIA,EL SANTUARIO,02/21/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,697,000",GRAMO,3
BASE DE COCA,ANTIOQUIA,EL SANTUARIO,03/27/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,RURAL,"5,697,000",GRAMO,305
BASE DE COCA,ANTIOQUIA,ENVIGADO,01/11/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,266,000",GRAMO,44
BASE DE COCA,ANTIOQUIA,ENVIGADO,01/15/2019 12:00:00 AM,VIAS PUBLICAS,Martes,RURAL,"5,266,000",GRAMO,16
BASE DE COCA,ANTIOQUIA,ENVIGADO,01/17/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,266,000",GRAMO,3
BASE DE COCA,ANTIOQUIA,ENVIGADO,01/20/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"5,266,000",GRAMO,1
BASE DE COCA,ANTIOQUIA,ENVIGADO,01/21/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,RURAL,"5,266,000",GRAMO,35
BASE DE COCA,ANTIOQUIA,ENVIGADO,01/24/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,266,000",GRAMO,7
BASE DE COCA,ANTIOQUIA,ENVIGADO,01/25/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,266,000",GRAMO,4
BASE DE COCA,ANTIOQUIA,ENVIGADO,01/26/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"5,266,000",GRAMO,3
BASE DE COCA,ANTIOQUIA,ENVIGADO,01/27/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"5,266,000",GRAMO,1
BASE DE COCA,ANTIOQUIA,ENVIGADO,01/28/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,266,000",GRAMO,3
BASE DE COCA,ANTIOQUIA,ENVIGADO,01/31/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,RURAL,"5,266,000",GRAMO,8
BASE DE COCA,ANTIOQUIA,ENVIGADO,02/01/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,RURAL,"5,266,000",GRAMO,7
BASE DE COCA,ANTIOQUIA,ENVIGADO,02/02/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"5,266,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,ENVIGADO,02/06/2019 12:00:00 AM,NO DEFINIDO,Miércoles,URBANA,"5,266,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,ENVIGADO,02/06/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,RURAL,"5,266,000",GRAMO,3
BASE DE COCA,ANTIOQUIA,ENVIGADO,02/07/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,266,000",GRAMO,8
BASE DE COCA,ANTIOQUIA,ENVIGADO,02/18/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,266,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,ENVIGADO,02/19/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"5,266,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,ENVIGADO,02/21/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,266,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,ENVIGADO,02/22/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,266,000",GRAMO,3
BASE DE COCA,ANTIOQUIA,ENVIGADO,02/23/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"5,266,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,ENVIGADO,02/24/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"5,266,000",GRAMO,3
BASE DE COCA,ANTIOQUIA,ENVIGADO,03/04/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,266,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,ENVIGADO,03/05/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"5,266,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,ENVIGADO,03/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,266,000",GRAMO,1
BASE DE COCA,ANTIOQUIA,ENVIGADO,03/18/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,266,000",GRAMO,1
BASE DE COCA,ANTIOQUIA,ENVIGADO,03/19/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"5,266,000",GRAMO,8
BASE DE COCA,ANTIOQUIA,ENVIGADO,03/20/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"5,266,000",GRAMO,15
BASE DE COCA,ANTIOQUIA,ENVIGADO,03/27/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"5,266,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,ENVIGADO,03/28/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,266,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,ENVIGADO,03/30/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"5,266,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,ENVIGADO,04/04/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,266,000",GRAMO,1
BASE DE COCA,ANTIOQUIA,ENVIGADO,04/05/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,266,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,ENVIGADO,04/08/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,266,000",GRAMO,3
BASE DE COCA,ANTIOQUIA,ENVIGADO,04/12/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,RURAL,"5,266,000",GRAMO,15
BASE DE COCA,ANTIOQUIA,ENVIGADO,04/25/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,266,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,ENVIGADO,04/29/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,266,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,FREDONIA,01/28/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,282,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,FREDONIA,02/19/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"5,282,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,FRONTINO,01/25/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,284,000",GRAMO,256
BASE DE COCA,ANTIOQUIA,FRONTINO,02/03/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"5,284,000",GRAMO,4
BASE DE COCA,ANTIOQUIA,GIRALDO,02/28/2019 12:00:00 AM,FINCAS Y SIMILARES,Jueves,RURAL,"5,306,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,GIRARDOTA,01/19/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"5,308,000",GRAMO,20
BASE DE COCA,ANTIOQUIA,GIRARDOTA,01/20/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"5,308,000",GRAMO,4
BASE DE COCA,ANTIOQUIA,GIRARDOTA,01/21/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,308,000",GRAMO,40
BASE DE COCA,ANTIOQUIA,GIRARDOTA,01/22/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"5,308,000",GRAMO,148
BASE DE COCA,ANTIOQUIA,GIRARDOTA,01/24/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,308,000",GRAMO,15
BASE DE COCA,ANTIOQUIA,GIRARDOTA,01/25/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,308,000",GRAMO,10
BASE DE COCA,ANTIOQUIA,GIRARDOTA,02/02/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"5,308,000",GRAMO,9
BASE DE COCA,ANTIOQUIA,GIRARDOTA,02/12/2019 12:00:00 AM,VIAS PUBLICAS,Martes,RURAL,"5,308,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,GIRARDOTA,02/15/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,RURAL,"5,308,000",GRAMO,6
BASE DE COCA,ANTIOQUIA,GIRARDOTA,02/21/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,308,000",GRAMO,10
BASE DE COCA,ANTIOQUIA,GIRARDOTA,03/04/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,308,000",GRAMO,17
BASE DE COCA,ANTIOQUIA,GIRARDOTA,03/10/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"5,308,000",GRAMO,4
BASE DE COCA,ANTIOQUIA,GIRARDOTA,03/11/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"5,308,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,GIRARDOTA,03/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,308,000",GRAMO,1
BASE DE COCA,ANTIOQUIA,GIRARDOTA,03/19/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"5,308,000",GRAMO,13
BASE DE COCA,ANTIOQUIA,GIRARDOTA,03/29/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,308,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,GIRARDOTA,03/30/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"5,308,000",GRAMO,3
BASE DE COCA,ANTIOQUIA,GIRARDOTA,04/02/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"5,308,000",GRAMO,20
BASE DE COCA,ANTIOQUIA,GIRARDOTA,04/04/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,308,000",GRAMO,7
BASE DE COCA,ANTIOQUIA,GIRARDOTA,04/05/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,RURAL,"5,308,000",GRAMO,6
BASE DE COCA,ANTIOQUIA,GIRARDOTA,04/06/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"5,308,000",GRAMO,22
BASE DE COCA,ANTIOQUIA,GIRARDOTA,04/09/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"5,308,000",GRAMO,30
BASE DE COCA,ANTIOQUIA,GIRARDOTA,04/25/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"5,308,000",GRAMO,8
BASE DE COCA,ANTIOQUIA,GIRARDOTA,04/26/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"5,308,000",GRAMO,3
BASE DE COCA,ANTIOQUIA,GIRARDOTA,04/28/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"5,308,000",GRAMO,2
BASE DE COCA,ANTIOQUIA,GÓMEZ PLATA,03/10/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,RURAL,"5,310,000",GRAMO,4
BASE DE COCA,ANTIOQUIA,GÓMEZ PLATA,03/23/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"5,310,000",GRAMO,5
BASE DE COCA,ANTIOQUIA,GÓMEZ PLATA,03/24/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"5,310,000",GRAMO,8
